,ip,date,asn,dns_name,port,pep_link
12831,129.222.214.180,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  22   53 8887],[False False False]
12832,98.97.65.221,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
12833,98.97.53.213,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 80 500],[False False]
12834,149.19.162.211,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[ 22 443 541],[False False False]
12835,66.9.169.83,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[1701 4443],[False False]
12836,143.105.90.55,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[20886 27649 54290],[False False False]
12837,129.222.53.165,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[  161 32015],[False  True]
12838,209.198.152.99,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 5060  8089 42675],[False False False]
12839,98.97.151.161,2025-05-17,14593,['customer.jhngzaf1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
12840,169.155.238.130,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[541],[False]
12841,129.222.238.201,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[  22   80 8013 8088],[False False False False]
12842,217.142.27.175,2025-05-17,14593,['customer.dohaqat1.pop.starlinkisp.net'],[1701],[False]
12843,148.222.220.138,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  21   22   23   53   80 2000 8728 8729],[False False False False False False False False]
12844,148.222.217.92,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[10443],[False]
12845,129.222.199.115,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[500],[False]
12846,14.1.85.181,2025-05-17,14593,[],[8090],[False]
12847,206.83.117.53,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[443],[False]
12848,98.97.126.172,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[  80  500 2101 4443],[False False False False]
12849,129.222.36.174,2025-05-17,14593,[],[  443 32015],[ True  True]
12850,148.222.212.32,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[123 541],[False False]
12851,129.222.208.92,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[264 500],[False False]
12852,138.84.60.86,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  21   22   80 1701 2000 8728 8729],[False False False False False False False]
12853,217.65.137.250,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[ 80 443],[False False]
12854,98.97.109.20,2025-05-17,14593,[],[500],[False]
12855,129.222.26.112,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[   81 56000],[False False]
12856,98.97.185.13,2025-05-17,14593,['customer.jhngzaf1.pop.starlinkisp.net'],[1701 2000 8006],[False False False]
12857,129.222.30.123,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
12858,169.155.244.11,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[123 161 500 830],[False False False False]
12859,129.222.90.23,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[   22    80    81   443  1723  8081  9900  9902  9999 22102],[False False False False False False False False False False]
12860,148.222.196.3,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
12861,98.97.117.160,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[5000 5010 5011 8484 8822],[False False False  True False]
12862,129.222.171.75,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 80 443 541],[False False False]
12863,98.97.127.216,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[500],[False]
12864,98.97.133.254,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[  22 4444 8443],[False False False]
12865,143.105.12.248,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
12866,145.224.81.57,2025-05-17,14593,['customer.sfiabgr1.pop.starlinkisp.net'],[ 22  23  80 161 443 500],[False False False False False False]
12867,179.60.170.16,2025-05-17,14593,['customer.frtabra1.pop.starlinkisp.net'],[443 541],[False False]
12868,129.222.152.29,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[500],[False]
12869,143.105.13.87,2025-05-17,14593,[],[80],[False]
12870,129.222.49.90,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[4433],[False]
12871,162.43.195.60,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 443 1194 1701 1723],[False False False False]
12872,200.189.17.164,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 22 443],[False False]
12873,66.9.187.118,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[  53 1433 2000],[False False False]
12874,98.97.92.235,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[ 89 443],[False False]
12875,135.129.117.206,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[443],[False]
12876,129.222.182.233,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[500],[False]
12877,135.129.250.5,2025-05-17,14593,['customer.lhr3.mc.starlinkisp.net'],[179],[False]
12878,129.222.9.0,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 5312 32015],[ True  True]
12879,129.222.29.211,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[8010 8080],[False False]
12880,98.97.126.127,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[500],[False]
12881,129.222.200.170,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 80 161 443],[False False False]
12882,143.105.24.87,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 500 4433],[False False]
12883,143.105.46.182,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
12884,14.1.93.238,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[500],[False]
12885,148.222.135.186,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[   80 10022 10443 19443],[False False False False]
12886,129.222.236.35,2025-05-17,14593,[],[541],[False]
12887,148.222.200.91,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  161  2000 10800],[False False False]
12888,148.222.204.246,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
12889,98.97.109.183,2025-05-17,14593,['customer.dnvrcox1.pop.starlinkisp.net'],[500],[False]
12890,129.222.199.133,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[  22  500 2443 4433],[False False False False]
12891,129.222.116.118,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[2000 8989],[False False]
12892,170.203.219.223,2025-05-17,14593,['customer.clgycan1.pop.starlinkisp.net'],[ 443 8443],[False False]
12893,143.105.83.13,2025-05-17,14593,['customer.frtabra1.pop.starlinkisp.net'],[   80   541  8443 22820],[False False False False]
12894,168.140.247.49,2025-05-17,14593,[],[  22  111  111 3128 8006],[False False False False False]
12895,143.105.59.36,2025-05-17,14593,[],[8443],[False]
12896,138.84.49.234,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  443 10443],[False False]
12897,98.97.148.58,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[  80  161  541 9443],[False False False False]
12898,65.181.7.151,2025-05-17,14593,['customer.tkyojpn1.pop.starlinkisp.net'],[500],[False]
12899,102.215.56.124,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[  53 2000],[False False]
12900,138.84.56.253,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[500],[False]
12901,143.105.70.64,2025-05-17,14593,[],[80],[False]
12902,14.1.94.120,2025-05-17,14593,[],[541],[False]
12903,143.105.86.115,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[1194 2000],[False False]
12904,129.222.105.61,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[443],[ True]
12905,143.105.20.161,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[500],[False]
12906,98.97.97.227,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[ 443  500 1723 3400 4443 8443],[False False False False False False]
12907,129.222.7.189,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[443],[ True]
12908,129.224.192.9,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[4433],[False]
12909,98.97.139.105,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
12910,14.1.74.18,2025-05-17,14593,['customer.mlbeaus1.pop.starlinkisp.net'],[  541 44444],[False False]
12911,206.214.225.41,2025-05-17,14593,['customer.reserved.mc.starlinkisp.net'],[22],[False]
12912,212.105.140.27,2025-05-17,14593,[],[  80  443 1701 1723],[False False False False]
12913,149.19.172.39,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[12344],[False]
12914,135.129.252.201,2025-05-17,14593,[],[  80  443 8443],[False False False]
12915,148.222.131.230,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  23   80  161 5850 5870 8080],[False False False False False False]
12916,148.222.195.94,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[ 500 1701 1723],[False False False]
12917,188.92.250.70,2025-05-17,14593,[],[  161  2000 32015],[False False  True]
12918,98.97.117.71,2025-05-17,14593,['customer.tmpeazx1.pop.starlinkisp.net'],[  80  541 8443],[False False False]
12919,170.203.216.191,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
12920,129.222.83.127,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[  25  443  587  993 8101],[False False False False False]
12921,14.1.67.151,2025-05-17,14593,['customer.mnlaphl1.pop.starlinkisp.net'],[ 22  23  80 443],[False False False False]
12922,209.198.142.56,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[ 22 161 443],[False False False]
12923,138.84.58.25,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 5312 32015],[ True  True]
12924,145.224.112.208,2025-05-17,14593,[],[1194 1723],[False False]
12925,145.224.108.250,2025-05-17,14593,[],[500],[False]
12926,129.222.205.206,2025-05-17,14593,['customer.lgosnga1.pop.starlinkisp.net'],[500],[False]
12927,129.222.24.132,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
12928,217.142.30.93,2025-05-17,14593,[],[541],[False]
12929,143.105.70.107,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 22  80 123 161 443],[False False False False False]
12930,145.224.76.186,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 161  500 1967],[False False False]
12931,98.97.62.88,2025-05-17,14593,['customer.snjecax1.pop.starlinkisp.net'],[ 500 4433],[False False]
12932,170.203.193.154,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 22  80 443 541],[False False False False]
12933,170.203.200.72,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
12934,138.84.40.215,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[541],[False]
12935,143.105.16.181,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[80],[False]
12936,129.222.42.234,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[9002],[False]
12937,129.222.202.44,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[ 2022  2222  4443  5432  8080  8530 10443],[False False False False False False False]
12938,129.222.228.132,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[443 500],[False False]
12939,148.222.222.74,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[3389],[False]
12940,129.222.95.250,2025-05-17,14593,[],[  80 2000],[False False]
12941,138.84.56.236,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  81   83  500  554 4117 4118],[False False False False False False]
12942,145.224.116.214,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[ 443 1022],[False False]
12943,66.9.160.2,2025-05-17,14593,[],[6881],[False]
12944,217.142.30.94,2025-05-17,14593,['customer.dohaqat1.pop.starlinkisp.net'],[500],[False]
12945,129.222.148.106,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[500],[False]
12946,188.92.248.51,2025-05-17,14593,['customer.mdrdesp1.pop.starlinkisp.net'],[ 443 1022],[False False]
12947,212.105.151.23,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[ 22 161 443],[False False False]
12948,129.224.192.97,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[500],[False]
12949,148.222.196.105,2025-05-17,14593,['customer.limaper1.pop.starlinkisp.net'],[ 80 443],[False False]
12950,98.97.128.156,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 2222 10443],[False False]
12951,129.224.194.202,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[541],[False]
12952,98.97.108.59,2025-05-17,14593,['customer.dnvrcox1.pop.starlinkisp.net'],[ 22  25  80 443 500],[False False False False False]
12953,143.105.47.107,2025-05-17,14593,['customer.jhngzaf1.pop.starlinkisp.net'],[ 80 123],[False False]
12954,129.222.239.46,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[541],[False]
12955,98.97.181.44,2025-05-17,14593,['customer.nrbiken1.pop.starlinkisp.net'],[  80 8080 8443],[False False False]
12956,170.203.214.129,2025-05-17,14593,['customer.sttlwax1.pop.starlinkisp.net'],[500],[False]
12957,148.222.221.48,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[ 22 443],[False False]
12958,143.105.57.67,2025-05-17,14593,['customer.mplsmnx1.pop.starlinkisp.net'],[ 53  80 443 500 554],[False False False False False]
12959,169.155.227.136,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[1701 4002 4003 5002 5003 5004 5005 5006],[False False False False False False False False]
12960,98.97.135.140,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[1088],[False]
12961,129.222.4.46,2025-05-17,14593,['customer.ashnvax2.pop.starlinkisp.net'],[500],[False]
12962,14.1.83.168,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[32015],[ True]
12963,116.91.211.238,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[ 80 500],[False False]
12964,216.128.28.116,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[81],[False]
12965,129.222.224.201,2025-05-17,14593,['customer.nwyynyx1.pop.starlinkisp.net'],[  161 32015],[False  True]
12966,129.222.100.91,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[   80 10443],[False False]
12967,143.105.13.104,2025-05-17,14593,[],[500],[False]
12968,129.222.62.206,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[500],[False]
12969,206.83.107.181,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[3400],[False]
12970,200.189.25.106,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 22  23  80 443],[False False False False]
12971,129.222.130.253,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[443],[ True]
12972,217.65.136.55,2025-05-17,14593,[],[  161 32015],[False  True]
12973,138.84.55.49,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[ 80 443],[False False]
12974,148.222.210.39,2025-05-17,14593,[],[ 500 5222],[False False]
12975,129.222.16.31,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 500 1701],[False False]
12976,129.224.193.44,2025-05-17,14593,['customer.dllstxx1.pop.starlinkisp.net'],[500],[False]
12977,148.222.216.5,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[   80   264   443   500 18264],[False False False False False]
12978,169.155.228.15,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[500],[False]
12979,145.224.82.164,2025-05-17,14593,[],[541],[False]
12980,129.222.250.33,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[   80   161   500  4433 36443],[False False False False False]
12981,143.105.62.231,2025-05-17,14593,[],[443],[False]
12982,148.222.202.154,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[22],[False]
12983,149.19.172.202,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 161 1701 2000 2205],[False False False False]
12984,129.222.34.154,2025-05-17,14593,[],[500],[False]
12985,65.181.20.15,2025-05-17,14593,['customer.prthaus1.pop.starlinkisp.net'],[123 161 500],[False False False]
12986,98.97.109.54,2025-05-17,14593,[],[7001],[False]
12987,179.60.175.40,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[  21   22   80  443 1701 2000 8728 8729],[False False False False False False False False]
12988,135.129.120.7,2025-05-17,14593,[],[32015],[ True]
12989,66.9.180.144,2025-05-17,14593,['customer.sltyutx1.pop.starlinkisp.net'],[   80 22609],[False False]
12990,143.105.88.3,2025-05-17,14593,[],[ 80 443 500],[False False False]
12991,169.155.232.66,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[32015],[ True]
12992,129.222.175.20,2025-05-17,14593,['customer.sntochl1.pop.starlinkisp.net'],[  53 8887],[False False]
12993,209.198.136.192,2025-05-17,14593,['customer.mlnnita1.pop.starlinkisp.net'],[1022 4443],[False False]
12994,66.9.162.210,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[   80   443 21013],[False False False]
12995,143.105.142.35,2025-05-17,14593,[],[ 80 443],[False False]
12996,116.91.215.186,2025-05-17,14593,['customer.acklnzl1.pop.starlinkisp.net'],[500],[False]
12997,129.222.37.68,2025-05-17,14593,['customer.atlagax1.pop.starlinkisp.net'],[500],[False]
12998,98.97.148.174,2025-05-17,14593,['customer.bnssarg1.pop.starlinkisp.net'],[ 1723 50022],[False False]
12999,179.60.175.148,2025-05-17,14593,['customer.qrtomex1.pop.starlinkisp.net'],[10443],[False]
13000,129.222.49.29,2025-05-17,14593,['customer.mmmiflx1.pop.starlinkisp.net'],[ 500 1701],[False False]
13001,129.222.20.200,2025-05-17,14593,['customer.chcoilx1.pop.starlinkisp.net'],[ 500 3400],[False False]
13002,217.142.16.33,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[  80  443 4444 5001 5060 5060 5061 5090],[False False False False False False False False]
13003,217.142.19.198,2025-05-17,14593,['customer.frntdeu1.pop.starlinkisp.net'],[   25   443   465   587  3400 37655 44444],[False False False False False False False]
13004,14.1.85.134,2025-05-17,14593,['customer.sydyaus1.pop.starlinkisp.net'],[500],[False]
13005,216.128.29.16,2025-05-17,14593,['customer.lndngbr1.pop.starlinkisp.net'],[500],[False]
13006,149.19.167.184,2025-05-17,14593,['customer.splobra1.pop.starlinkisp.net'],[ 22  80 443],[False False False]
13007,66.9.185.212,2025-05-17,14593,['customer.lsancax1.pop.starlinkisp.net'],[ 500 1701],[False False]
13008,138.84.48.147,2025-05-17,14593,['customer.bgtacol1.pop.starlinkisp.net'],[  22  443 1701 2000],[False False False False]
